wkt_geom,id,mean
"MultiPolygon (((100.17445393988327851 15.27554764052653979, 100.17449584273697383 15.27554742082273975, 100.17449561640252398 15.27550674488226257, 100.17445371355690042 15.27550696458544444, 100.17445393988327851 15.27554764052653979)))",3112,0.684590778
"MultiPolygon (((100.17445371355690042 15.27550696458544444, 100.17449561640252398 15.27550674488226257, 100.17449539006875625 15.27546606894162906, 100.17445348723119025 15.27546628864419986, 100.17445371355690042 15.27550696458544444)))",3113,0.75254731
"MultiPolygon (((100.17445348723119025 15.27546628864419986, 100.17449539006875625 15.27546606894162906, 100.17449516373564222 15.27542539300084279, 100.17445326090617641 15.27542561270280608, 100.17445348723119025 15.27546628864419986)))",3114,0.823106714
"MultiPolygon (((100.17445326090617641 15.27542561270280608, 100.17449516373564222 15.27542539300084279, 100.17449493740322453 15.27538471705991618, 100.17445303458181627 15.27538493676126663, 100.17445326090617641 15.27542561270280608)))",3115,0.825327371
"MultiPolygon (((100.17445303458181627 15.27538493676126663, 100.17449493740322453 15.27538471705991618, 100.17449471107148895 15.27534404111882793, 100.17445280825813825 15.27534426081957086, 100.17445303458181627 15.27538493676126663)))",3116,0.859990006
"MultiPolygon (((100.17445280825813825 15.27534426081957086, 100.17449471107148895 15.27534404111882793, 100.17449448474040707 15.27530336517759935, 100.17445258193514235 15.27530358487771878, 100.17445280825813825 15.27534426081957086)))",3117,0.870317508
"MultiPolygon (((100.17445258193514235 15.27530358487771878, 100.17449448474040707 15.27530336517759935, 100.17449425841002153 15.27526268923620911, 100.17445235561281436 15.27526290893572281, 100.17445258193514235 15.27530358487771878)))",3118,0.926957298
"MultiPolygon (((100.17445235561281436 15.27526290893572281, 100.17449425841002153 15.27526268923620911, 100.17449403208028968 15.27522201329467855, 100.17445212929116849 15.2752222329935794, 100.17445235561281436 15.27526290893572281)))",3119,0.883973011
"MultiPolygon (((100.17445212929116849 15.2752222329935794, 100.17449403208028968 15.27522201329467855, 100.17449380575125417 15.27518133735299521, 100.17445190297019053 15.27518155705127967, 100.17445212929116849 15.2752222329935794)))",3120,0.780709881
"MultiPolygon (((100.17445190297019053 15.27518155705127967, 100.17449380575125417 15.27518133735299521, 100.17449357942288657 15.27514066141115201, 100.17445167664989469 15.27514088110882895, 100.17445190297019053 15.27518155705127967)))",3121,0.835555238
"MultiPolygon (((100.17445167664989469 15.27514088110882895, 100.17449357942288657 15.27514066141115201, 100.17449335309518688 15.2750999854691667, 100.17445145033028098 15.27510020516622902, 100.17445167664989469 15.27514088110882895)))",3122,0.923402915
"MultiPolygon (((100.17445145033028098 15.27510020516622902, 100.17449335309518688 15.2750999854691667, 100.17449312676818352 15.27505930952702862, 100.17445122401133517 15.27505952922347454, 100.17445145033028098 15.27510020516622902)))",3123,0.92199707
"MultiPolygon (((100.17445122401133517 15.27505952922347454, 100.17449312676818352 15.27505930952702862, 100.17449290044183385 15.27501863358473777, 100.17445099769305727 15.27501885328057263, 100.17445122401133517 15.27505952922347454)))",3124,0.899598011
"MultiPolygon (((100.17445099769305727 15.27501885328057263, 100.17449290044183385 15.27501863358473777, 100.17449267411616631 15.27497795764229771, 100.1744507713754615 15.27497817733752505, 100.17445099769305727 15.27501885328057263)))",3125,0.891071635
"MultiPolygon (((100.1744507713754615 15.27497817733752505, 100.17449267411616631 15.27497795764229771, 100.17449244779118089 15.27493728169971199, 100.17445054505854785 15.27493750139432471, 100.1744507713754615 15.27497817733752505)))",3126,0.826301329
"MultiPolygon (((100.17445054505854785 15.27493750139432471, 100.17449244779118089 15.27493728169971199, 100.17449222146686338 15.27489660575696995, 100.17445031874228789 15.27489682545096628, 100.17445054505854785 15.27493750139432471)))",3127,0.848929553
"MultiPolygon (((100.17445031874228789 15.27489682545096628, 100.17449222146686338 15.27489660575696995, 100.174491995143228 15.27485592981407692, 100.17445009242673848 15.27485614950746395, 100.17445031874228789 15.27489682545096628)))",3128,0.825436724
"MultiPolygon (((100.17445009242673848 15.27485614950746395, 100.174491995143228 15.27485592981407692, 100.17449176882026052 15.27481525387103822, 100.17444986611182856 15.27481547356380887, 100.17445009242673848 15.27485614950746395)))",3129,0.832186466
"MultiPolygon (((100.17444986611182856 15.27481547356380887, 100.17449176882026052 15.27481525387103822, 100.17449154249797516 15.27477457792783788, 100.17444963979761496 15.27477479762000101, 100.17444986611182856 15.27481547356380887)))",3130,0.909241475
"MultiPolygon (((100.17444963979761496 15.27477479762000101, 100.17449154249797516 15.27477457792783788, 100.17449131617635771 15.27473390198449898, 100.17444941348406928 15.27473412167604216, 100.17444963979761496 15.27477479762000101)))",3131,0.915864101
"MultiPolygon (((100.17444941348406928 15.27473412167604216, 100.17449131617635771 15.27473390198449898, 100.17449108985542239 15.27469322604100554, 100.17444918717120572 15.27469344573193943, 100.17444941348406928 15.27473412167604216)))",3132,0.813662135
"MultiPolygon (((100.17444918717120572 15.27469344573193943, 100.17449108985542239 15.27469322604100554, 100.17449086353515497 15.27465255009735934, 100.17444896085901007 15.27465276978768038, 100.17444918717120572 15.27469344573193943)))",3133,0.841721193
"MultiPolygon (((100.17444896085901007 15.27465276978768038, 100.17449086353515497 15.27465255009735934, 100.17449063721558389 15.27461187415355859, 100.17444873454749654 15.27461209384327034, 100.17444896085901007 15.27465276978768038)))",3134,0.854932724
"MultiPolygon (((100.17444873454749654 15.27461209384327034, 100.17449063721558389 15.27461187415355859, 100.17449041089665229 15.27457119820961751, 100.17444850823665092 15.27457141789871287, 100.17444873454749654 15.27461209384327034)))",3135,0.877981132
"MultiPolygon (((100.17444850823665092 15.27457141789871287, 100.17449041089665229 15.27457119820961751, 100.17449018457841703 15.2745305222655201, 100.17444828192648743 15.2745307419540044, 100.17444850823665092 15.27457141789871287)))",3136,0.883516431
"MultiPolygon (((100.17444828192648743 15.2745307419540044, 100.17449018457841703 15.2745305222655201, 100.17448995826086389 15.27448984632126638, 100.17444805561699184 15.27449006600913783, 100.17444828192648743 15.2745307419540044)))",3137,0.901754442
"MultiPolygon (((100.17444805561699184 15.27449006600913783, 100.17448995826086389 15.27448984632126638, 100.17448973194397865 15.27444917037687411, 100.17444782930819258 15.27444939006412739, 100.17444805561699184 15.27449006600913783)))",3138,0.835182446
"MultiPolygon (((100.17444782930819258 15.27444939006412739, 100.17448973194397865 15.27444917037687411, 100.17448950562777554 15.27440849443231841, 100.17444760300004702 15.27440871411896772, 100.17444782930819258 15.27444939006412739)))",3139,0.912869922
"MultiPolygon (((100.17444760300004702 15.27440871411896772, 100.17448950562777554 15.27440849443231841, 100.17448927931224034 15.27436781848762237, 100.17444737669258359 15.27436803817365174, 100.17444760300004702 15.27440871411896772)))",3140,0.915272449
"MultiPolygon (((100.17444737669258359 15.27436803817365174, 100.17448927931224034 15.27436781848762237, 100.17448905299738726 15.2743271425427718, 100.17444715038580227 15.2743273622281901, 100.17444737669258359 15.27436803817365174)))",3141,0.855936569
"MultiPolygon (((100.17444715038580227 15.2743273622281901, 100.17448905299738726 15.2743271425427718, 100.17448882668320209 15.27428646659776845, 100.17444692407967466 15.27428668628257569, 100.17444715038580227 15.2743273622281901)))",3142,0.833963268
"MultiPolygon (((100.17444692407967466 15.27428668628257569, 100.17448882668320209 15.27428646659776845, 100.17448860036969904 15.27424579065261412, 100.17444669777424338 15.27424601033680851, 100.17444692407967466 15.27428668628257569)))",3143,0.917133118
"MultiPolygon (((100.17444669777424338 15.27424601033680851, 100.17448860036969904 15.27424579065261412, 100.1744883740568639 15.27420511470730879, 100.17444647146948 15.27420533439089212, 100.17444669777424338 15.27424601033680851)))",3144,0.928381538
"MultiPolygon (((100.17444647146948 15.27420533439089212, 100.1744883740568639 15.27420511470730879, 100.17448814774471089 15.27416443876185603, 100.17444624516539875 15.27416465844482296, 100.17444647146948 15.27420533439089212)))",3145,0.927781646
"MultiPolygon (((100.17444624516539875 15.27416465844482296, 100.17448814774471089 15.27416443876185603, 100.17448792143322578 15.27412376281624873, 100.17444601886198541 15.27412398249860814, 100.17444624516539875 15.27416465844482296)))",3146,0.953828699
"MultiPolygon (((100.17444601886198541 15.27412398249860814, 100.17448792143322578 15.27412376281624873, 100.17448769512242279 15.27408308687050287, 100.1744457925592684 15.27408330655224589, 100.17444601886198541 15.27412398249860814)))",3147,0.96365515
"MultiPolygon (((100.1744457925592684 15.27408330655224589, 100.17448769512242279 15.27408308687050287, 100.17448746881228772 15.27404241092458648, 100.17444556625720509 15.27404263060571843, 100.1744457925592684 15.27408330655224589)))",3148,0.966131869
"MultiPolygon (((100.17444556625720509 15.27404263060571843, 100.17448746881228772 15.27404241092458648, 100.17448724250283476 15.27400173497853331, 100.17444533995580969 15.27400195465904709, 100.17444556625720509 15.27404263060571843)))",3149,0.988611478
"MultiPolygon (((100.17444533995580969 15.27400195465904709, 100.17448724250283476 15.27400173497853331, 100.17448701619407814 15.27396105903232382, 100.17444511365511062 15.27396127871223364, 100.17444533995580969 15.27400195465904709)))",3150,0.979538897
"MultiPolygon (((100.17444511365511062 15.27396127871223364, 100.17448701619407814 15.27396105903232382, 100.174486789885961 15.27392038308596511, 100.17444488735507946 15.27392060276525498, 100.17444511365511062 15.27396127871223364)))",3151,0.981189336
"MultiPolygon (((100.17444488735507946 15.27392060276525498, 100.174486789885961 15.27392038308596511, 100.17448656357852599 15.27387970713945364, 100.17444466105571621 15.27387992681813955, 100.17444488735507946 15.27392060276525498)))",3152,0.926560461
"MultiPolygon (((100.17444466105571621 15.27387992681813955, 100.17448656357852599 15.27387970713945364, 100.17448633727178731 15.27383903119280006, 100.17444443475703508 15.27383925087086602, 100.17444466105571621 15.27387992681813955)))",3153,0.904398222
"MultiPolygon (((100.17444443475703508 15.27383925087086602, 100.17448633727178731 15.27383903119280006, 100.17448611096571653 15.27379835524598661, 100.17444420845903608 15.27379857492344684, 100.17444443475703508 15.27383925087086602)))",3154,0.867629072
"MultiPolygon (((100.17444420845903608 15.27379857492344684, 100.17448611096571653 15.27379835524598661, 100.17448588466031367 15.27375767929902395, 100.17444398216170498 15.27375789897586777, 100.17444420845903608 15.27379857492344684)))",3155,0.811779296
"MultiPolygon (((100.17444398216170498 15.27375789897586777, 100.17448588466031367 15.27375767929902395, 100.17448565835557872 15.27371700335191385, 100.17444375586504179 15.27371722302814483, 100.17444398216170498 15.27375789897586777)))",3156,0.571113249
"MultiPolygon (((100.17450648121808854 15.2774591898552643, 100.17454838445043208 15.27745897011483223, 100.17454815807616342 15.27741829418205022, 100.17450625485187743 15.27741851392186589, 100.17450648121808854 15.2774591898552643)))",3174,0.357025658
"MultiPolygon (((100.17450625485187743 15.27741851392186589, 100.17454815807616342 15.27741829418205022, 100.17454793170257688 15.27737761824911722, 100.17450602848634844 15.27737783798831828, 100.17450625485187743 15.27741851392186589)))",3175,0.77099192
"MultiPolygon (((100.17450602848634844 15.27737783798831828, 100.17454793170257688 15.27737761824911722, 100.17454770532964403 15.27733694231603323, 100.17450580212150157 15.277337162054625, 100.17450602848634844 15.27737783798831828)))",3176,0.900994476
"MultiPolygon (((100.17450580212150157 15.277337162054625, 100.17454770532964403 15.27733694231603323, 100.17454747895740752 15.2772962663828018, 100.17450557575733683 15.27729648612077895, 100.17450580212150157 15.277337162054625)))",3177,0.815671181
"MultiPolygon (((100.17450557575733683 15.27729648612077895, 100.17454747895740752 15.2772962663828018, 100.17454725258582471 15.27725559044941051, 100.17450534939383999 15.27725581018678014, 100.17450557575733683 15.27729648612077895)))",3178,0.6385108
"MultiPolygon (((100.17450534939383999 15.27725581018678014, 100.17454725258582471 15.27725559044941051, 100.17454702621493823 15.27721491451587532, 100.17450512303101107 15.27721513425263211, 100.17450534939383999 15.27725581018678014)))",3179,0.63685799
"MultiPolygon (((100.17450512303101107 15.27721513425263211, 100.17454702621493823 15.27721491451587532, 100.17454679984471966 15.27717423858218737, 100.17450489666887847 15.27717445831832954, 100.17450512303101107 15.27721513425263211)))",3180,0.810423039
"MultiPolygon (((100.17450489666887847 15.27717445831832954, 100.17454679984471966 15.27717423858218737, 100.17454657347518321 15.27713356264835198, 100.17450467030739958 15.27713378238387953, 100.17450489666887847 15.27717445831832954)))",3181,0.626789482
"MultiPolygon (((100.17450467030739958 15.27713378238387953, 100.17454657347518321 15.27713356264835198, 100.17454634710631467 15.2770928867143656, 100.17450444394660281 15.27709310644928209, 100.17450467030739958 15.27713378238387953)))",3182,0.462290423
"MultiPolygon (((100.17450444394660281 15.27709310644928209, 100.17454634710631467 15.2770928867143656, 100.17454612073811404 15.27705221078022646, 100.17450421758647394 15.2770524305145301, 100.17450444394660281 15.27709310644928209)))",3183,0.616529757
"MultiPolygon (((100.17450421758647394 15.2770524305145301, 100.17454612073811404 15.27705221078022646, 100.17454589437059553 15.2770115348459381, 100.17450399122704141 15.27701175457962357, 100.17450421758647394 15.2770524305145301)))",3184,0.645050666
"MultiPolygon (((100.17450399122704141 15.27701175457962357, 100.17454589437059553 15.2770115348459381, 100.17454566800377336 15.27697085891149698, 100.17450376486827679 15.27697107864457493, 100.17450399122704141 15.27701175457962357)))",3185,0.699252939
"MultiPolygon (((100.17450376486827679 15.27697107864457493, 100.17454566800377336 15.27697085891149698, 100.17454544163759067 15.27693018297690308, 100.17450353851016587 15.2769304027093682, 100.17450376486827679 15.27697107864457493)))",3186,0.783489273
"MultiPolygon (((100.17450353851016587 15.2769304027093682, 100.17454544163759067 15.27693018297690308, 100.17454521527211853 15.27688950704215998, 100.17450331215276549 15.27688972677401402, 100.17450353851016587 15.2769304027093682)))",3187,0.706292247
"MultiPolygon (((100.17450331215276549 15.27688972677401402, 100.17454521527211853 15.27688950704215998, 100.17454498890730008 15.27684883110726588, 100.17450308579601881 15.27684905083851064, 100.17450331215276549 15.27688972677401402)))",3188,0.71332698
"MultiPolygon (((100.17450308579601881 15.27684905083851064, 100.17454498890730008 15.27684883110726588, 100.17454476254314955 15.2768081551722279, 100.17450285943995425 15.27680837490285448, 100.17450308579601881 15.27684905083851064)))",3189,0.730641755
"MultiPolygon (((100.17450285943995425 15.27680837490285448, 100.17454476254314955 15.2768081551722279, 100.17454453617969534 15.27676747923703005, 100.1745026330845576 15.27676769896703846, 100.17450285943995425 15.27680837490285448)))",3190,0.733866976
"MultiPolygon (((100.1745026330845576 15.27676769896703846, 100.17454453617969534 15.27676747923703005, 100.17454430981690905 15.27672680330168831, 100.17450240672984307 15.27672702303109098, 100.1745026330845576 15.27676769896703846)))",3191,0.647592456
"MultiPolygon (((100.17450240672984307 15.27672702303109098, 100.17454430981690905 15.27672680330168831, 100.17454408345479067 15.27668612736619025, 100.17450218037579646 15.27668634709498008, 100.17450240672984307 15.27672702303109098)))",3192,0.653201212
"MultiPolygon (((100.17450218037579646 15.27668634709498008, 100.17454408345479067 15.27668612736619025, 100.1745438570933544 15.2766454514305412, 100.17450195402244617 15.27664567115872174, 100.17450218037579646 15.27668634709498008)))",3193,0.630299597
"MultiPolygon (((100.17450195402244617 15.27664567115872174, 100.1745438570933544 15.2766454514305412, 100.17454363073261447 15.27660477549474471, 100.17450172766974958 15.27660499522230531, 100.17450195402244617 15.27664567115872174)))",3194,0.728093395
"MultiPolygon (((100.17450172766974958 15.27660499522230531, 100.17454363073261447 15.27660477549474471, 100.17454340437251403 15.27656409955879901, 100.17450150131773512 15.27656431928575387, 100.17450172766974958 15.27660499522230531)))",3195,0.65549928
"MultiPolygon (((100.17450150131773512 15.27656431928575387, 100.17454340437251403 15.27656409955879901, 100.17454317801310992 15.27652342362269877, 100.17450127496640278 15.27652364334904078, 100.17450150131773512 15.27656431928575387)))",3196,0.488526073
"MultiPolygon (((100.17450127496640278 15.27652364334904078, 100.17454317801310992 15.27652342362269877, 100.17454295165437372 15.27648274768644754, 100.17450104861573834 15.27648296741217315, 100.17450127496640278 15.27652364334904078)))",3197,0.393185347
"MultiPolygon (((100.17450104861573834 15.27648296741217315, 100.17454295165437372 15.27648274768644754, 100.17454272529631965 15.27644207175005064, 100.17450082226574182 15.27644229147516519, 100.17450104861573834 15.27648296741217315)))",3198,0.011292346
"MultiPolygon (((100.17450082226574182 15.27644229147516519, 100.17454272529631965 15.27644207175005064, 100.17454249893894769 15.27640139581349743, 100.17450059591642741 15.27640161553800091, 100.17450082226574182 15.27644229147516519)))",3199,0.375202166
"MultiPolygon (((100.17450059591642741 15.27640161553800091, 100.17454249893894769 15.27640139581349743, 100.17454227258224364 15.276360719876795, 100.17450036956780934 15.27636093960068564, 100.17450059591642741 15.27640161553800091)))",3200,0.703352608
"MultiPolygon (((100.17450036956780934 15.27636093960068564, 100.17454227258224364 15.276360719876795, 100.1745420462262075 15.27632004393994336, 100.17450014321984497 15.27632026366321938, 100.17450036956780934 15.27636093960068564)))",3201,0.673614392
"MultiPolygon (((100.17450014321984497 15.27632026366321938, 100.1745420462262075 15.27632004393994336, 100.17454181987085349 15.27627936800294073, 100.17449991687256272 15.27627958772560035, 100.17450014321984497 15.27632026366321938)))",3202,0.668924366
"MultiPolygon (((100.17449991687256272 15.27627958772560035, 100.17454181987085349 15.27627936800294073, 100.17454159351616738 15.27623869206578355, 100.17449969052594838 15.27623891178783566, 100.17449991687256272 15.27627958772560035)))",3203,0.593865371
"MultiPolygon (((100.17449969052594838 15.27623891178783566, 100.17454159351616738 15.27623869206578355, 100.17454136716217761 15.27619801612847716, 100.17449946418001616 15.27619823584991821, 100.17449969052594838 15.27623891178783566)))",3204,0.57131948
"MultiPolygon (((100.17449946418001616 15.27619823584991821, 100.17454136716217761 15.27619801612847716, 100.17454114080884153 15.27615734019102689, 100.17449923783476606 15.27615755991185154, 100.17449946418001616 15.27619823584991821)))",3205,0.442851916
"MultiPolygon (((100.17449923783476606 15.27615755991185154, 100.17454114080884153 15.27615734019102689, 100.17454091445618758 15.27611666425341852, 100.17449901149018388 15.2761168839736321, 100.17449923783476606 15.27615755991185154)))",3206,0.547385031
"MultiPolygon (((100.17449901149018388 15.2761168839736321, 100.17454091445618758 15.27611666425341852, 100.17454068810420154 15.27607598831566271, 100.1744987851462696 15.2760762080352599, 100.17449901149018388 15.2761168839736321)))",3207,0.680418477
"MultiPolygon (((100.1744987851462696 15.2760762080352599, 100.17454068810420154 15.27607598831566271, 100.17454046175291182 15.27603531237775414, 100.17449855880303744 15.27603553209674203, 100.1744987851462696 15.2760762080352599)))",3208,0.673311999
"MultiPolygon (((100.17449855880303744 15.27603553209674203, 100.17454046175291182 15.27603531237775414, 100.17454023540227581 15.27599463643969457, 100.1744983324604874 15.27599485615806962, 100.17449855880303744 15.27603553209674203)))",3209,0.69847116
"MultiPolygon (((100.1744983324604874 15.27599485615806962, 100.17454023540227581 15.27599463643969457, 100.17454000905233613 15.27595396050148757, 100.17449810611860528 15.27595418021925155, 100.1744983324604874 15.27599485615806962)))",3210,0.645766919
"MultiPolygon (((100.17449810611860528 15.27595418021925155, 100.17454000905233613 15.27595396050148757, 100.17453978270305015 15.27591328456312425, 100.17449787977740527 15.27591350428027539, 100.17449810611860528 15.27595418021925155)))",3211,0.81054222
"MultiPolygon (((100.17449787977740527 15.27591350428027539, 100.17453978270305015 15.27591328456312425, 100.1745395563544605 15.27587260862461171, 100.17449765343687318 15.27587282834115001, 100.17449787977740527 15.27591350428027539)))",3212,0.753022288
"MultiPolygon (((100.17449765343687318 15.27587282834115001, 100.1745395563544605 15.27587260862461171, 100.17453933000652455 15.27583193268595352, 100.17449742709702321 15.27583215240188075, 100.17449765343687318 15.27587282834115001)))",3213,0.682006274
"MultiPolygon (((100.17449742709702321 15.27583215240188075, 100.17453933000652455 15.27583193268595352, 100.17453910365928493 15.27579125674714255, 100.17449720075784114 15.27579147646244984, 100.17449742709702321 15.27583215240188075)))",3214,0.672735873
"MultiPolygon (((100.17449720075784114 15.27579147646244984, 100.17453910365928493 15.27579125674714255, 100.17453887731271323 15.27575058080817527, 100.1744969744193412 15.27575080052287682, 100.17449720075784114 15.27579147646244984)))",3215,0.610768507
"MultiPolygon (((100.1744969744193412 15.27575080052287682, 100.17453887731271323 15.27575058080817527, 100.17453865096682364 15.27570990486906588, 100.17449674808152338 15.2757101245831528, 100.1744969744193412 15.27575080052287682)))",3216,0.60415523
"MultiPolygon (((100.17449674808152338 15.2757101245831528, 100.17453865096682364 15.27570990486906588, 100.17453842462158775 15.27566922892980195, 100.17449652174437347 15.27566944864327425, 100.17449674808152338 15.2757101245831528)))",3217,0.48337144
"MultiPolygon (((100.17449652174437347 15.27566944864327425, 100.17453842462158775 15.27566922892980195, 100.1745381982770482 15.27562855299038347, 100.17449629540789147 15.27562877270324471, 100.17449652174437347 15.27566944864327425)))",3218,0.539534329
"MultiPolygon (((100.17449629540789147 15.27562877270324471, 100.1745381982770482 15.27562855299038347, 100.17453797193317655 15.27558787705081933, 100.17449606907209159 15.2755880967630695, 100.17449629540789147 15.27562877270324471)))",3219,0.542582074
"MultiPolygon (((100.17449606907209159 15.2755880967630695, 100.17453797193317655 15.27558787705081933, 100.17453774558998703 15.2755472011111042, 100.17449584273697383 15.27554742082273975, 100.17449606907209159 15.2755880967630695)))",3220,0.64112339
"MultiPolygon (((100.17449584273697383 15.27554742082273975, 100.17453774558998703 15.2755472011111042, 100.17453751924746541 15.27550652517123631, 100.17449561640252398 15.27550674488226257, 100.17449584273697383 15.27554742082273975)))",3221,0.725879195
"MultiPolygon (((100.17449561640252398 15.27550674488226257, 100.17453751924746541 15.27550652517123631, 100.17453729290561171 15.27546584923122097, 100.17449539006875625 15.27546606894162906, 100.17449561640252398 15.27550674488226257)))",3222,0.725647243
"MultiPolygon (((100.17449539006875625 15.27546606894162906, 100.17453729290561171 15.27546584923122097, 100.17453706656445434 15.2754251732910511, 100.17449516373564222 15.27542539300084279, 100.17449539006875625 15.27546606894162906)))",3223,0.7669949
"MultiPolygon (((100.17449516373564222 15.27542539300084279, 100.17453706656445434 15.2754251732910511, 100.17453684022396487 15.27538449735072668, 100.17449493740322453 15.27538471705991618, 100.17449516373564222 15.27542539300084279)))",3224,0.821902283
"MultiPolygon (((100.17449493740322453 15.27538471705991618, 100.17453684022396487 15.27538449735072668, 100.17453661388415753 15.27534382141026015, 100.17449471107148895 15.27534404111882793, 100.17449493740322453 15.27538471705991618)))",3225,0.859975319
"MultiPolygon (((100.17449471107148895 15.27534404111882793, 100.17453661388415753 15.27534382141026015, 100.17453638754500389 15.2753031454696373, 100.17449448474040707 15.27530336517759935, 100.17449471107148895 15.27534404111882793)))",3226,0.868574896
"MultiPolygon (((100.17449448474040707 15.27530336517759935, 100.17453638754500389 15.2753031454696373, 100.17453616120654658 15.27526246952886346, 100.17449425841002153 15.27526268923620911, 100.17449448474040707 15.27530336517759935)))",3227,0.926544044
"MultiPolygon (((100.17449425841002153 15.27526268923620911, 100.17453616120654658 15.27526246952886346, 100.17453593486875718 15.27522179358794574, 100.17449403208028968 15.27522201329467855, 100.17449425841002153 15.27526268923620911)))",3228,0.90999052
"MultiPolygon (((100.17449403208028968 15.27522201329467855, 100.17453593486875718 15.27522179358794574, 100.17453570853163569 15.27518111764686815, 100.17449380575125417 15.27518133735299521, 100.17449403208028968 15.27522201329467855)))",3229,0.770464481
"MultiPolygon (((100.17449380575125417 15.27518133735299521, 100.17453570853163569 15.27518111764686815, 100.17453548219519632 15.27514044170564489, 100.17449357942288657 15.27514066141115201, 100.17449380575125417 15.27518133735299521)))",3230,0.866381884
"MultiPolygon (((100.17449357942288657 15.27514066141115201, 100.17453548219519632 15.27514044170564489, 100.17453525585943908 15.27509976576427775, 100.17449335309518688 15.2750999854691667, 100.17449357942288657 15.27514066141115201)))",3231,0.943940819
"MultiPolygon (((100.17449335309518688 15.2750999854691667, 100.17453525585943908 15.27509976576427775, 100.17453502952434974 15.27505908982274718, 100.17449312676818352 15.27505930952702862, 100.17449335309518688 15.2750999854691667)))",3232,0.948532395
"MultiPolygon (((100.17449312676818352 15.27505930952702862, 100.17453502952434974 15.27505908982274718, 100.17453480318992831 15.27501841388106563, 100.17449290044183385 15.27501863358473777, 100.17449312676818352 15.27505930952702862)))",3233,0.939300718
"MultiPolygon (((100.17449290044183385 15.27501863358473777, 100.17453480318992831 15.27501841388106563, 100.17453457685620322 15.27497773793924374, 100.17449267411616631 15.27497795764229771, 100.17449290044183385 15.27501863358473777)))",3234,0.92702398
"MultiPolygon (((100.17449267411616631 15.27497795764229771, 100.17453457685620322 15.27497773793924374, 100.17453435052313182 15.27493706199726375, 100.17449244779118089 15.27493728169971199, 100.17449267411616631 15.27497795764229771)))",3235,0.874068702
"MultiPolygon (((100.17449244779118089 15.27493728169971199, 100.17453435052313182 15.27493706199726375, 100.17453412419075676 15.27489638605513278, 100.17449222146686338 15.27489660575696995, 100.17449244779118089 15.27493728169971199)))",3236,0.86509686
"MultiPolygon (((100.17449222146686338 15.27489660575696995, 100.17453412419075676 15.27489638605513278, 100.1745338978590496 15.27485571011285437, 100.174491995143228 15.27485592981407692, 100.17449222146686338 15.27489660575696995)))",3237,0.873324723
"MultiPolygon (((100.174491995143228 15.27485592981407692, 100.1745338978590496 15.27485571011285437, 100.17453367152801036 15.27481503417043029, 100.17449176882026052 15.27481525387103822, 100.174491995143228 15.27485592981407692)))",3238,0.873166698
"MultiPolygon (((100.17449176882026052 15.27481525387103822, 100.17453367152801036 15.27481503417043029, 100.17453344519765324 15.27477435822784635, 100.17449154249797516 15.27477457792783788, 100.17449176882026052 15.27481525387103822)))",3239,0.905125653
"MultiPolygon (((100.17449154249797516 15.27477457792783788, 100.17453344519765324 15.27477435822784635, 100.17453321886796402 15.27473368228511319, 100.17449131617635771 15.27473390198449898, 100.17449154249797516 15.27477457792783788)))",3240,0.891719941
"MultiPolygon (((100.17449131617635771 15.27473390198449898, 100.17453321886796402 15.27473368228511319, 100.17453299253897114 15.27469300634223437, 100.17449108985542239 15.27469322604100554, 100.17449131617635771 15.27473390198449898)))",3241,0.837152065
"MultiPolygon (((100.17449108985542239 15.27469322604100554, 100.17453299253897114 15.27469300634223437, 100.17453276621063196 15.27465233039920278, 100.17449086353515497 15.27465255009735934, 100.17449108985542239 15.27469322604100554)))",3242,0.860609828
"MultiPolygon (((100.17449086353515497 15.27465255009735934, 100.17453276621063196 15.27465233039920278, 100.1745325398829749 15.27461165445601488, 100.17449063721558389 15.27461187415355859, 100.17449086353515497 15.27465255009735934)))",3243,0.917515535
"MultiPolygon (((100.17449063721558389 15.27461187415355859, 100.1745325398829749 15.27461165445601488, 100.17453231355599996 15.27457097851268486, 100.17449041089665229 15.27457119820961751, 100.17449063721558389 15.27461187415355859)))",3244,0.906998874
"MultiPolygon (((100.17449041089665229 15.27457119820961751, 100.17453231355599996 15.27457097851268486, 100.17453208722969293 15.27453030256920385, 100.17449018457841703 15.2745305222655201, 100.17449041089665229 15.27457119820961751)))",3245,0.927361342
"MultiPolygon (((100.17449018457841703 15.2745305222655201, 100.17453208722969293 15.27453030256920385, 100.17453186090406803 15.2744896266255612, 100.17448995826086389 15.27448984632126638, 100.17449018457841703 15.2745305222655201)))",3246,0.960094463
"MultiPolygon (((100.17448995826086389 15.27448984632126638, 100.17453186090406803 15.2744896266255612, 100.17453163457911103 15.27444895068177999, 100.17448973194397865 15.27444917037687411, 100.17448995826086389 15.27448984632126638)))",3247,0.918934077
"MultiPolygon (((100.17448973194397865 15.27444917037687411, 100.17453163457911103 15.27444895068177999, 100.17453140825482194 15.27440827473784069, 100.17448950562777554 15.27440849443231841, 100.17448973194397865 15.27444917037687411)))",3248,0.898283994
"MultiPolygon (((100.17448950562777554 15.27440849443231841, 100.17453140825482194 15.27440827473784069, 100.17453118193121497 15.27436759879375394, 100.17448927931224034 15.27436781848762237, 100.17448950562777554 15.27440849443231841)))",3249,0.931339823
