Cire_CD,NDRE_CD
0.393677259,0.162941105
0.470320034,0.187975805
0.605001975,0.229444543
0.415693693,0.168615087
0.50482392,0.19513237
0.551039871,0.213695635
0.650725838,0.243785714
0.515111939,0.202088419
0.530117217,0.207334696
0.639255813,0.239574172
0.642973715,0.241408556
0.605069082,0.230760067
0.611342098,0.232414487
0.653493883,0.244234632
0.652392834,0.24301523
0.719341117,0.263325961
0.740683007,0.266242224
0.387198108,0.157611907
0.373572173,0.156189741
0.344804256,0.145982984
0.412058914,0.169309624
0.426392641,0.174132786
0.496118002,0.195398466
0.501767508,0.198830859
0.576698412,0.221924674
0.51274765,0.201273421
0.570514834,0.219978499
0.547539198,0.212661392
0.461180517,0.18603235
0.60944811,0.230748549
0.602995397,0.229234126
0.488040636,0.192890309
0.536207964,0.208183895
0.66130129,0.246394017
0.552553712,0.213971532
0.944460592,0.319197781
0.65695258,0.242938363
0.70306753,0.257692141
0.614815668,0.231732826
0.669551303,0.249082576
0.737116294,0.267412387
0.761340907,0.274575289
0.609170762,0.232058949
0.448419857,0.180993422
0.468983828,0.187108424
0.539766505,0.209244898
0.659102883,0.245710249
0.843524121,0.295158178
0.602637266,0.225110101
0.387937069,0.161260403
0.370673841,0.155364396
0.446899129,0.179506269
0.410370391,0.167672339
0.329433826,0.139752227
0.474247194,0.190265432
0.463330097,0.18689355
0.376223819,0.157098166
0.426717174,0.175288564
0.403409967,0.166855863
0.520046958,0.204556958
0.662351824,0.244610751
0.614457069,0.231893706
0.461887916,0.185936896
0.445134033,0.179620661
0.578213953,0.222649782
0.464696909,0.186715438
0.876589684,0.302447851
0.774851268,0.273566193
0.704750986,0.257532331
0.561715551,0.216345735
0.828038569,0.28904003
0.938897545,0.31602306
0.787660125,0.279932895
0.583434314,0.224373021
0.462657483,0.185253783
0.461799226,0.184226615
0.571045047,0.2195456
0.711724353,0.260992311
0.8847946,0.304807858
0.642630018,0.237287629
0.421794774,0.172987385
0.406195787,0.167853633
0.42417726,0.173050048
0.40753695,0.166289691
0.374743038,0.155720891
0.4374079,0.178678407
0.485620624,0.194086649
0.528070249,0.206945694
0.564251816,0.218139569
0.353785023,0.148925713
0.503984432,0.199053433
0.570538678,0.218859521
0.526923457,0.205814684
0.44202415,0.179552347
0.381043317,0.157697252
0.594143103,0.22697167
0.623748181,0.233610217
0.847265459,0.295282302
0.826677515,0.289195636
0.747320555,0.269414407
0.491990068,0.194929977
0.81307593,0.285348184
0.929727206,0.314171508
0.690243902,0.253873266
0.592408337,0.226678868
0.608852072,0.230543123
0.698733258,0.254998942
0.662500965,0.245730998
0.71152857,0.261044382
0.56070796,0.215965521
0.404107197,0.164756217
0.451456755,0.1827098
0.408994101,0.168691871
0.442428813,0.179326386
0.482386074,0.191759464
0.386903163,0.160962959
0.453574739,0.183503778
0.501055466,0.198161327
0.587818484,0.225714488
0.627928633,0.237588781
0.409253479,0.168885527
0.45926464,0.185437999
0.437652372,0.178331948
0.540319258,0.211068657
0.657845635,0.245308194
0.403869058,0.165941807
0.427737806,0.173870212
0.497671556,0.19760447
0.623244332,0.233623751
0.390506377,0.155778192
0.458729657,0.178565262
0.529040157,0.205398025
0.733949587,0.264978477
0.905838027,0.3086777
0.645950434,0.241479391
0.559905924,0.216309133
0.683745039,0.252370542
0.72413237,0.263112283
0.384546381,0.15897721
0.32808458,0.138923043
0.451538878,0.182918681
0.394931921,0.163772897
0.482568831,0.192867433
0.442178738,0.178465512
0.31306608,0.133945463
0.381709633,0.158449147
0.350904713,0.147064393
0.351685602,0.146871542
0.399303062,0.165408781
0.420095374,0.172523867
0.452542689,0.183468979
0.496140586,0.19796197
0.631233453,0.238666223
0.593121628,0.226792122
0.329731866,0.139493568
0.292613573,0.126371352
0.409842448,0.168144591
0.349642231,0.139964524
0.172727583,0.074724334
0.322055535,0.128712099
0.567906925,0.216886816
0.578164724,0.2221326
0.793098064,0.280683528
0.429056598,0.174686719
0.460600071,0.185130244
0.344416732,0.14532464
0.486976394,0.194695657
0.392507667,0.162763949
0.432445894,0.176041218
0.403057253,0.165338387
0.306251082,0.131096541
0.374463763,0.156041586
0.356043116,0.149482631
0.446123827,0.180229085
0.352730587,0.148601074
0.32932997,0.140665221
0.475062302,0.190149934
0.501243999,0.199087954
0.522092434,0.206223788
0.554638794,0.216171341
0.362630851,0.152563147
0.319628249,0.136765024
0.36283114,0.152323352
0.566030321,0.217389928
0.646664022,0.238252096
0.695270904,0.253428723
0.398399375,0.164920744
0.464984268,0.186731727
0.359883443,0.150977583
0.449925113,0.182565416
0.324979768,0.138175132
0.409484792,0.16742589
0.363701552,0.151336223
0.350837048,0.148075259
0.390268277,0.162554887
0.355173159,0.149315604
0.488033751,0.193635456
0.474502157,0.1884689
0.3103444,0.132585094
0.55284348,0.213907585
0.574513109,0.220841636
0.449862589,0.182666717
0.54287906,0.212284428
0.40458474,0.167114163
0.359441294,0.15131224
0.476206125,0.189564252
0.664174661,0.242260871
0.813769705,0.28542909
0.669558157,0.247296479
0.461867171,0.184455829
0.431109467,0.174147015
0.407294256,0.166607743
0.412910698,0.169846251
0.321540683,0.136976724
0.473796782,0.187998226
0.398344914,0.163262505
0.327943227,0.139634483
0.347885564,0.147145654
0.431310195,0.174543383
0.385600975,0.160322647
0.373340019,0.156621178
0.401709485,0.165606529
0.425343667,0.172857329
0.549724413,0.213467296
0.511993666,0.202884737
0.427063077,0.174541667
0.423051116,0.172853805
0.520044509,0.203753296
0.548791174,0.209913561
0.675545216,0.246554921
0.717426367,0.259150548
0.665471923,0.247377474
0.441592154,0.178349302
0.399420956,0.163289448
0.524361226,0.205459428
0.48815696,0.193129827
0.765032221,0.275065753
0.618642763,0.233328819
0.364830333,0.152380286
0.352856583,0.14847573
0.520536683,0.202965669
0.476520569,0.189052936
0.359908824,0.151836833
0.364268167,0.15319374
0.502921859,0.197805635
0.540221417,0.210053816
0.470589523,0.18916201
0.401229862,0.165195504
0.415426212,0.170068821
0.365352905,0.152120641
0.339959454,0.144357628
0.403605501,0.165628824
0.534963888,0.208769906
0.394034582,0.161792032
0.386642989,0.159580317
0.479638915,0.192346571
0.459507767,0.184733707
0.577490509,0.219539983
0.47310137,0.187065763
0.31379461,0.134473634
0.440657353,0.177021383
0.482616703,0.189482841
0.385320492,0.157583758
0.501582479,0.197255059
0.585938157,0.221784432
0.577748792,0.21866114
0.693684785,0.252875723
0.433066581,0.177133899
0.3667989,0.153162563
0.424213954,0.171613603
0.453185312,0.1812067
0.365741169,0.15353916
0.35031044,0.147346337
0.448487322,0.180814802
0.399001687,0.164412916
0.602830313,0.230642296
0.528691333,0.207003127
0.473030754,0.188741955
0.448390704,0.180320486
0.445033892,0.179973499
0.727523522,0.264173334
0.612195906,0.230082728
0.452499509,0.182345184
0.450891107,0.181880649
0.46289264,0.183650324
0.428300636,0.173129683
0.451618103,0.181878564
0.430912592,0.176500923
0.405904478,0.167876847
0.534247224,0.208466729
0.516717896,0.202218878
0.521567933,0.204999062
0.407246638,0.166287482
0.395060469,0.16260377
0.544960938,0.213098679
0.424184,0.172054163
0.466767657,0.186267608
0.475628503,0.18877408
0.504900578,0.199868619
0.682796454,0.253115183
0.727767629,0.265194959
0.598043658,0.227505886
0.300953753,0.129480403
0.308190627,0.13037532
0.318709304,0.134583728
0.375229703,0.156825216
0.444900477,0.180704876
0.404844292,0.16716574
0.504320402,0.197682789
0.613109778,0.232002889
0.420253447,0.170957955
0.376236459,0.155428088
0.49598342,0.197198817
0.500836277,0.197242113
0.427584311,0.173888989
0.402342393,0.166002273
0.41727047,0.170866141
0.5789786,0.222766261
0.75065429,0.270732637
0.602433473,0.227283219
0.278573219,0.121152554
0.251703231,0.108272432
0.321207843,0.136312755
0.395893187,0.163914128
0.526324998,0.206821816
0.448099554,0.180974433
0.510669339,0.200007322
0.374653161,0.155783629
0.407825627,0.166524188
0.528765284,0.207392578
0.467963455,0.186674357
0.401485961,0.165770662
0.402646572,0.166706516
0.313631262,0.134545562
0.496448773,0.195517665
0.672423038,0.249018374
0.362158732,0.14930058
0.310397821,0.132855507
0.310877994,0.13320438
0.345923024,0.145618225
0.339565533,0.144060752
0.493507087,0.1955775
0.371662604,0.154426986
0.452477796,0.181425823
0.416495458,0.170085481
0.495478025,0.197062927
0.662000946,0.245928657
0.445818792,0.18017351
0.396790461,0.164271655
0.295620877,0.127846262
0.350077183,0.147127537
0.370701852,0.153689288
0.243935214,0.107607932
0.339124335,0.143948258
0.304108992,0.130692285
0.310273683,0.131216875
0.229191705,0.099710604
0.394570093,0.162607045
0.688284432,0.253903999
0.672429571,0.250039442
0.604552876,0.229189565
0.602496174,0.229718935
0.875734762,0.301509366
0.770120407,0.276655689
0.969853929,0.323459117
0.827195485,0.291223962
0.816948068,0.286327145
0.806021817,0.286333536
0.69767904,0.254091542
0.599306523,0.220234832
0.856394348,0.296256202
0.522031545,0.191639723
0.854873964,0.295987803
0.254408733,0.097457879
0.716118704,0.260905324
0.213181473,0.084144827
0.687955617,0.254388535
0.752756998,0.271128798
0.61363114,0.232844982
0.759855321,0.273540905
0.670420142,0.249404155
0.615028684,0.230956172
0.639699312,0.240052791
0.59318964,0.224910012
0.567442253,0.21940021
0.542424785,0.210898692
0.617294805,0.234749629
0.553653343,0.214228868
0.667695476,0.248955043
0.623246575,0.234720568
0.694048934,0.2559082
0.729928058,0.264774197
0.713059447,0.261238713
0.733123268,0.266038983
0.66314436,0.247531953
0.674807506,0.250698438
0.594570523,0.227069778
0.580079401,0.221803203
0.637775699,0.239785926
0.529909328,0.206401915
0.647226133,0.242758913
0.57301073,0.219713112
0.742475475,0.269451845
0.736136063,0.267233953
0.763385635,0.275044636
0.79668043,0.283338149
0.764395618,0.274920319
0.850903129,0.29570558
0.689820868,0.254886342
0.803616199,0.284202833
0.658158267,0.245692086
0.71272277,0.259213305
0.616373469,0.233638502
0.471792369,0.188227309
0.6375286,0.240138929
0.559856727,0.214232789
0.59845859,0.228429414
0.682865728,0.251628039
0.586553869,0.224827861
0.689014463,0.253351312
0.599546425,0.228803232
0.598986211,0.227678787
0.561615953,0.217826539
0.544341265,0.212016019
0.659017658,0.245478559
0.50706955,0.200197487
0.680040314,0.250945242
0.431212873,0.174225537
0.541847839,0.210247892
0.37675172,0.156479469
0.512860281,0.202194166
0.344071744,0.14468985
0.440046705,0.178746019
0.32980231,0.139632326
0.414150158,0.168773564
0.340650519,0.141852293
0.643882495,0.240374687
0.489874255,0.193679906
0.709200675,0.25939362
0.649520888,0.242207079
0.43586373,0.175518878
0.398545349,0.164109212
0.385885936,0.160426588
0.419731412,0.170952034
0.399313774,0.16366583
0.323184533,0.136583581
0.207508177,0.091987153
0.206999559,0.091297361
0.290108783,0.125117136
0.232334723,0.103543641
0.343927507,0.145487429
0.389674325,0.160677512
0.27723521,0.116715346
0.284242527,0.122160685
0.352542862,0.148706293
0.463718684,0.184837888
0.337810724,0.141819179
0.329629784,0.139501373
0.257396962,0.112279885
0.260807379,0.114081002
0.336449262,0.142847353
0.428677528,0.174451641
0.343678679,0.145305414
0.253435474,0.108748411
0.300001024,0.126966453
0.351651966,0.148176306
0.384128886,0.158717057
0.378370581,0.156715053
0.365280306,0.15348153
0.32840416,0.139475722
0.511307819,0.199713798
0.365253194,0.150389694
0.261996172,0.11375162
0.250622077,0.107953122
0.235095238,0.102011461
0.458755614,0.183505808
0.497938842,0.197099617
0.44739545,0.181289652
0.381457387,0.158770429
0.406144046,0.16706178
0.613746224,0.23145366
0.418821256,0.169849266
0.182122644,0.080234153
0.187824452,0.083210761
0.518696119,0.201486042
0.616714431,0.231791516
0.355248623,0.147826707
0.305772037,0.131025127
0.297801073,0.128231619
0.477222672,0.19009054
0.212439256,0.093241193
0.212343257,0.093643345
0.373602111,0.152600966
0.45427933,0.178040179
0.319839423,0.134277744
0.316117415,0.13274644
0.37226857,0.154992421
0.578628586,0.213370195
0.246901598,0.107885999
0.348395435,0.146075
0.543218735,0.207904697
0.767460528,0.273044012
0.302277392,0.128767277
0.684302276,0.244730753
0.29280385,0.124974511
0.418724451,0.171946417
0.504311526,0.198058361
0.602578619,0.229698947
0.516994564,0.203196367
0.459818186,0.185691211
0.46890156,0.187783713
0.540379451,0.210216548
0.539025139,0.209694581
0.480711866,0.190791041
0.539952158,0.210114783
0.511698546,0.200917394
0.585090475,0.224838619
0.5088141,0.201059259
0.652407915,0.243860693
0.407337503,0.166289709
0.57387174,0.218819787
0.519113332,0.204054997
0.332698968,0.138145041
0.462136837,0.180259669
0.529982817,0.206377755
0.612246038,0.232077261
0.646008159,0.241440592
0.80403664,0.284559832
0.462552232,0.184874513
0.49869659,0.195468863
0.82159451,0.28937092
